year_month,crisis_id,percent_affected_pop,people_in_minimal,people_in_stressed,people_in_moderate,people_in_severe,people_in_extreme
2024-12,NGA003,8.1,48.5,39.5,11.7,0.3,0.0
2025-01,AFG001,100.0,0.0,46.7,25.7,27.5,0.0
2025-01,AGO002,20.0,62.0,0.0,38.0,0.0,0.0
2025-01,ARM003,70.2,90.4,0.0,9.6,0.0,0.0
2025-01,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-01,BEN002,15.0,85.4,11.8,2.8,0.0,0.0
2025-01,BFA002,98.9,73.0,0.0,15.1,11.4,0.5
2025-01,BGD001,53.2,36.7,36.2,25.3,1.8,0.0
2025-01,BGD002,0.9,0.0,0.0,98.0,2.0,
2025-01,BGD012,52.3,37.4,36.8,24.0,1.8,0.0
2025-01,BGR002,100.0,99.0,0.0,1.2,0.0,0.0
2025-01,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-01,BRA001,55.8,97.0,1.6,1.3,,
2025-01,BRA002,48.9,99.4,0.0,0.5,0.0,0.0
2025-01,BRA004,1.8,84.8,0.0,15.2,,
2025-01,BRA005,5.0,78.0,18.2,3.9,,
2025-01,CAF001,100.0,16.1,38.0,37.4,8.5,0.0
2025-01,CHL002,100.0,33.1,65.5,1.4,0.0,0.0
2025-01,CMR001,78.6,85.4,0.0,9.7,4.9,0.0
2025-01,CMR002,17.6,77.1,0.0,7.3,15.5,0.0
2025-01,CMR003,43.0,85.6,0.0,11.8,2.6,0.0
2025-01,CMR004,18.0,92.9,0.0,7.1,0.0,0.0
2025-01,COD001,96.3,77.6,0.0,9.2,9.2,4.0
2025-01,COG001,96.6,91.2,0.0,8.8,0.0,0.0
2025-01,COL001,100.0,61.7,18.6,11.5,7.2,1.0
2025-01,COL002,58.8,51.7,41.5,3.7,2.7,0.3
2025-01,CRI002,47.9,92.0,0.0,8.0,,
2025-01,CZE002,100.0,94.7,0.0,3.5,0.0,0.0
2025-01,DJI001,100.0,32.9,40.2,22.4,4.5,0.0
2025-01,DJI002,75.4,96.3,0.0,3.7,,
2025-01,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2025-01,DOM002,100.0,98.8,0.5,0.8,0.0,0.0
2025-01,DZA002,100.0,99.4,0.0,0.6,,
2025-01,DZA003,0.5,22.0,0.0,78.0,,
2025-01,DZA004,100.0,99.1,0.0,0.9,,
2025-01,ECU002,100.0,58.3,37.7,4.0,,
2025-01,EGY004,21.6,96.7,0.0,3.3,,
2025-01,ERI001,100.0,68.3,0.0,31.7,,
2025-01,ESP002,25.3,99.4,0.0,0.6,,
2025-01,EST002,100.0,97.3,0.0,2.6,0.0,0.0
2025-01,ETH001,100.0,0.0,84.0,7.4,8.6,0.0
2025-01,ETH003,72.4,98.9,0.0,1.1,,
2025-01,ETH004,23.0,0.0,70.3,11.4,18.3,
2025-01,ETH005,70.9,0.0,79.4,8.5,12.1,0.0
2025-01,GRC002,7.4,69.3,0.0,30.7,,
2025-01,GTM001,100.0,44.0,25.9,28.1,2.0,0.0
2025-01,HND001,100.0,43.2,28.0,14.7,14.1,0.0
2025-01,HTI001,100.0,26.0,27.0,32.9,14.1,0.0
2025-01,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2025-01,IDN002,2.0,0.0,98.2,1.8,,
2025-01,IND006,1.2,94.0,5.6,0.5,,
2025-01,IRN004,29.5,83.4,0.0,5.1,11.4,0.0
2025-01,IRQ001,98.9,83.2,16.5,0.2,0.1,0.0
2025-01,IRQ002,98.2,86.6,13.2,0.1,0.1,0.0
2025-01,IRQ003,15.8,78.7,20.8,0.5,0.0,0.0
2025-01,ITA002,22.6,99.5,0.0,0.5,,
2025-01,JOR002,79.0,80.2,5.3,14.3,0.3,0.0
2025-01,KEN001,52.3,1.9,89.7,8.1,0.3,0.0
2025-01,KEN002,2.4,40.4,0.0,59.6,,
2025-01,KEN003,49.9,0.0,94.0,5.7,0.3,0.0
2025-01,LAO004,42.2,90.0,7.1,2.9,,
2025-01,LBN002,100.0,58.8,18.0,21.6,1.6,0.0
2025-01,LBN006,100.0,0.0,28.1,66.4,5.5,0.0
2025-01,LBY002,100.0,91.9,0.0,8.1,,
2025-01,LBY004,39.8,84.9,0.0,4.3,10.8,
2025-01,LBY005,100.0,85.9,0.0,9.8,4.3,
2025-01,LKA006,17.7,87.8,11.2,0.9,,
2025-01,LSO004,64.1,37.2,36.1,24.9,1.9,0.0
2025-01,LTU002,100.0,98.4,0.0,1.6,0.0,0.0
2025-01,LVA002,100.0,97.6,0.0,2.5,0.0,0.0
2025-01,MAR002,13.6,99.5,0.0,0.3,,
2025-01,MDA002,100.0,94.8,0.0,5.2,0.0,0.0
2025-01,MDG002,31.8,33.9,48.8,17.3,0.0,0.0
2025-01,MEX001,100.0,99.3,0.0,0.7,,
2025-01,MEX002,100.0,100.0,0.0,,,
2025-01,MEX003,44.6,98.4,0.0,1.6,,
2025-01,MLI001,94.2,68.3,0.0,24.4,6.7,0.6
2025-01,MMR001,100.0,0.0,66.6,24.2,9.1,
2025-01,MMR002,6.2,0.0,51.7,12.6,35.8,
2025-01,MMR003,8.7,0.0,62.9,29.3,7.8,
2025-01,MMR004,100.0,0.0,73.0,20.8,6.2,
2025-01,MOZ001,100.0,0.0,84.1,11.1,4.8,0.0
2025-01,MOZ004,33.1,0.0,85.3,4.7,10.0,
2025-01,MOZ011,100.0,0.0,98.4,1.6,0.0,
2025-01,MOZ012,51.3,0.0,81.6,15.5,2.8,0.0
2025-01,MRT002,42.8,93.5,0.0,6.5,,
2025-01,MRT003,87.4,69.7,22.3,7.8,0.2,0.0
2025-01,MWI002,100.0,58.9,0.0,39.2,1.9,0.0
2025-01,MYS001,33.2,98.3,0.0,1.7,,
2025-01,MYS002,48.7,97.4,1.3,1.2,,
2025-01,MYS003,15.6,95.5,4.2,0.3,,
2025-01,NAM002,100.0,32.3,26.1,38.3,3.3,0.0
2025-01,NER002,3.2,2.4,0.0,63.3,34.3,0.0
2025-01,NER003,34.5,78.9,0.0,13.1,8.0,0.0
2025-01,NER004,19.3,84.3,0.0,10.5,5.2,0.0
2025-01,NER006,103.7,63.5,20.6,11.1,4.7,
2025-01,NGA001,88.1,48.0,39.8,11.7,0.5,0.0
2025-01,NGA003,8.1,48.5,39.5,11.7,0.3,0.0
2025-01,NGA004,6.8,0.0,51.0,36.9,12.1,
2025-01,NGA007,19.3,46.1,36.9,16.7,0.4,0.0
2025-01,NGA008,5.4,99.2,0.0,0.8,,
2025-02,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-02,AGO002,20.0,62.0,0.0,38.0,0.0,0.0
2025-02,ARM003,70.2,90.4,0.0,9.6,0.0,0.0
2025-02,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-02,BEN002,15.0,85.4,11.8,2.8,0.0,0.0
2025-02,BFA002,98.5,58.6,16.2,18.4,6.8,0.0
2025-02,BGD001,53.2,36.7,36.2,25.3,1.8,
2025-02,BGD002,0.9,0.0,0.0,98.1,1.9,
2025-02,BGD012,52.3,37.4,36.8,24.0,1.8,0.0
2025-02,BGR002,100.0,98.9,0.0,1.2,0.0,0.0
2025-02,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-02,BRA001,100.0,98.1,1.3,0.5,,
2025-02,BRA002,50.1,99.4,0.0,0.5,0.0,0.0
2025-02,BRA004,1.9,81.1,0.0,18.9,,
2025-02,BRA005,5.2,78.0,22.0,0.0,,
2025-02,CAF001,100.0,0.1,53.9,38.5,7.6,0.0
2025-02,CHL002,100.0,32.9,64.9,2.7,,
2025-02,CMR001,100.0,69.6,18.9,11.5,0.0,0.0
2025-02,CMR002,18.1,0.0,77.8,22.2,0.0,0.0
2025-02,CMR003,60.9,0.0,89.4,10.6,0.0,0.0
2025-02,CMR004,9.4,89.6,0.0,10.4,0.0,0.0
2025-02,COD001,100.0,28.0,53.9,11.7,6.4,0.0
2025-02,COG001,96.6,91.2,0.0,8.8,0.0,0.0
2025-02,COL001,100.0,0.0,82.9,13.4,3.0,0.0
2025-02,COL002,58.4,51.7,41.5,3.7,2.7,0.3
2025-02,CRI002,47.9,92.0,0.0,8.0,,
2025-02,CZE002,100.0,94.7,0.0,3.5,0.0,0.0
2025-02,DJI001,100.0,32.9,40.2,22.4,4.5,0.0
2025-02,DJI002,75.4,96.3,0.0,3.7,,
2025-02,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2025-02,DOM002,100.0,98.8,0.5,0.8,0.0,0.0
2025-02,DZA002,100.0,99.4,0.0,0.6,,
2025-02,DZA003,0.5,22.0,0.0,78.0,,
2025-02,DZA004,100.0,99.1,0.0,0.9,,
2025-02,ECU001,100.0,0.0,80.8,18.4,0.8,0.0
2025-02,ECU002,100.0,94.9,1.3,3.8,,
2025-02,ECU003,100.0,0.0,84.6,14.5,0.8,0.0
2025-02,EGY004,21.6,96.4,0.0,3.6,,
2025-02,ERI001,100.0,68.3,0.0,31.7,,
2025-02,ESP002,25.3,99.4,0.0,0.6,,
2025-02,EST002,100.0,97.0,0.0,3.0,0.0,0.0
2025-02,ETH001,100.0,0.0,84.0,7.4,8.6,0.0
2025-02,ETH003,72.4,98.9,0.0,1.1,,
2025-02,ETH004,23.0,0.0,70.3,11.4,18.3,
2025-02,ETH005,70.9,0.0,79.4,8.5,12.1,0.0
2025-02,GRC002,7.4,69.3,0.0,30.7,,
2025-02,GTM001,100.0,50.2,37.8,12.0,,
2025-02,HND001,100.0,0.0,85.2,14.8,,
2025-02,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-02,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2025-02,IDN002,2.0,0.0,98.3,1.7,,
2025-02,IND006,1.2,94.0,5.6,0.5,,
2025-02,IRN004,28.0,78.8,0.0,10.4,10.8,0.0
2025-02,IRQ001,98.9,83.2,16.5,0.2,0.1,0.0
2025-02,IRQ002,98.2,86.5,13.3,0.1,0.1,0.0
2025-02,IRQ003,15.8,78.7,20.8,0.5,0.0,0.0
2025-02,ITA002,22.6,99.5,0.0,0.5,,
2025-02,JOR002,78.9,80.6,5.3,13.9,0.3,0.0
2025-02,KEN001,52.5,1.8,89.5,8.3,0.3,0.0
2025-02,KEN002,2.5,38.5,0.0,61.5,,
2025-02,KEN003,50.0,0.0,94.0,5.7,0.3,0.0
2025-02,LBN002,100.0,58.8,18.0,21.8,1.4,0.0
2025-02,LBN006,100.0,0.0,28.1,66.4,5.5,0.0
2025-02,LBY002,100.0,91.9,0.0,8.1,,
2025-02,LBY004,39.8,84.9,0.0,4.4,10.7,
2025-02,LBY005,100.0,85.9,0.0,9.9,4.2,
2025-02,LSO004,64.1,38.2,39.5,22.3,0.0,0.0
2025-02,LTU002,100.0,98.4,0.0,1.6,0.0,0.0
2025-02,LVA002,100.0,97.6,0.0,2.5,0.0,0.0
2025-02,MAR002,13.6,99.5,0.0,0.3,,
2025-02,MDA002,100.0,95.1,0.0,4.9,0.0,0.0
2025-02,MDG002,32.9,34.6,47.0,18.3,0.0,0.0
2025-02,MEX001,100.0,99.3,0.0,0.7,,
2025-02,MEX002,100.0,100.0,0.0,,,
2025-02,MEX003,44.6,98.4,0.0,1.6,,
2025-02,MLI001,100.0,0.0,75.3,15.5,8.7,0.4
2025-02,MMR001,100.0,0.0,65.1,20.5,14.3,0.1
2025-02,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-02,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-02,MMR004,100.0,0.0,72.0,19.5,8.5,0.0
2025-02,MOZ001,100.0,0.0,79.5,17.2,3.3,0.0
2025-02,MOZ004,34.9,0.0,86.1,11.1,2.8,
2025-02,MOZ012,51.3,0.0,81.6,15.5,2.8,0.0
2025-02,MOZ013,52.6,96.0,0.7,3.3,,
2025-02,MRT002,42.7,93.1,0.0,6.9,,
2025-02,MRT003,87.1,69.7,22.3,7.8,0.2,0.0
2025-02,MWI002,100.0,58.9,0.0,39.2,1.9,0.0
2025-02,MYS001,33.2,98.3,0.0,1.7,,
2025-02,NAM002,100.0,32.3,26.1,38.3,3.3,0.0
2025-02,NER002,3.0,2.4,0.0,63.3,34.3,0.0
2025-02,NER003,32.6,0.0,78.9,21.1,0.0,0.0
2025-02,NER004,18.3,84.3,0.0,10.5,5.2,0.0
2025-02,NER006,98.3,63.5,20.6,11.1,4.7,
2025-02,NGA001,88.1,48.0,39.8,11.7,0.5,0.0
2025-02,NGA003,8.1,48.5,39.5,11.7,0.3,0.0
2025-02,NGA004,6.8,0.0,51.0,36.9,12.1,
2025-02,NGA007,19.3,46.1,36.9,16.7,0.4,0.0
2025-02,NGA008,5.4,99.2,0.0,0.8,,
2025-02,NIC001,100.0,71.1,28.9,,,
2025-02,PAK001,100.0,58.5,26.4,14.4,0.7,0.0
2025-03,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-03,AGO002,20.7,63.2,,36.8,,
2025-03,ARM003,70.2,90.4,0.0,9.6,0.0,0.0
2025-03,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-03,BEN002,14.4,61.1,29.3,9.6,0.0,0.0
2025-03,BFA002,97.8,58.6,16.1,23.9,1.4,0.0
2025-03,BGD001,53.2,36.7,36.2,25.3,1.8,
2025-03,BGD002,1.0,0.0,3.2,95.0,1.9,
2025-03,BGD012,52.3,37.4,36.8,24.0,1.8,0.0
2025-03,BGR002,100.0,98.9,0.0,1.1,0.0,0.0
2025-03,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-03,BRA001,62.7,101.8,0.7,0.7,,
2025-03,BRA002,62.3,99.2,0.4,0.4,,
2025-03,BRA004,2.4,85.6,8.0,6.4,,
2025-03,BRA005,5.1,78.0,22.0,0.0,,
2025-03,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-03,CHL002,74.1,97.6,0.2,5.3,,
2025-03,CMR001,82.4,8.5,77.8,13.7,0.0,0.0
2025-03,CMR002,18.0,0.0,72.4,27.6,0.0,0.0
2025-03,CMR003,56.4,0.0,90.5,9.5,0.0,0.0
2025-03,CMR004,8.0,87.8,0.0,12.2,0.0,0.0
2025-03,COD001,100.0,39.8,42.1,17.5,6.4,0.0
2025-03,COL001,100.0,0.0,82.9,13.4,3.0,0.7
2025-03,COL002,92.4,91.6,0.0,6.5,,
2025-03,CRI002,47.9,92.0,0.0,8.0,,
2025-03,CZE002,100.0,94.7,0.0,3.5,0.0,0.0
2025-03,DJI001,100.0,32.9,40.2,22.4,4.5,0.0
2025-03,DJI002,75.4,96.3,0.0,3.7,,
2025-03,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2025-03,DOM002,100.0,98.7,0.6,0.7,0.0,0.0
2025-03,DZA002,100.0,99.4,0.0,0.6,,
2025-03,DZA003,0.5,22.0,0.0,78.0,,
2025-03,DZA004,100.0,99.1,0.0,0.9,,
2025-03,ECU001,83.2,76.3,0.6,22.1,1.0,0.0
2025-03,ECU002,61.4,92.9,0.8,6.3,,
2025-03,ECU003,69.4,77.9,0.0,20.9,1.2,0.0
2025-03,EGY004,21.6,96.3,0.0,3.7,,
2025-03,ERI001,100.0,68.3,0.0,31.7,,
2025-03,ESP002,25.3,99.4,0.0,0.6,,
2025-03,EST002,100.0,96.9,0.0,3.1,0.0,0.0
2025-03,ETH001,100.0,0.0,84.1,7.3,8.5,0.0
2025-03,ETH003,71.9,98.9,0.0,1.1,,
2025-03,ETH004,22.8,0.0,70.3,11.4,18.3,
2025-03,ETH005,70.4,0.0,79.4,8.5,12.1,
2025-03,GRC002,7.5,69.2,0.0,30.8,,
2025-03,GTM001,100.0,0.0,88.2,11.8,0.0,0.0
2025-03,HND001,100.0,0.0,85.2,11.6,3.4,0.0
2025-03,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-03,HUN002,100.0,99.4,0.0,0.6,0.0,0.0
2025-03,IDN002,2.0,0.0,98.3,1.7,,
2025-03,IRN004,28.0,78.8,0.0,10.4,10.8,0.0
2025-03,IRQ001,98.2,83.1,16.6,0.2,0.1,0.0
2025-03,IRQ002,98.2,86.5,13.3,0.1,0.1,0.0
2025-03,IRQ003,15.8,78.7,20.8,0.5,0.0,0.0
2025-03,ITA002,22.6,99.4,0.0,0.6,,
2025-03,JOR002,80.2,80.9,5.2,13.6,0.3,0.0
2025-03,KEN001,51.8,1.9,89.6,8.2,0.3,0.0
2025-03,KEN002,2.4,40.0,0.0,60.0,,
2025-03,KEN003,49.4,0.0,94.0,5.7,0.3,0.0
2025-03,LBN002,100.0,58.8,16.6,23.1,1.4,0.0
2025-03,LBN006,100.0,0.0,28.1,66.7,5.2,0.0
2025-03,LBY002,100.0,91.9,0.0,8.1,,
2025-03,LBY004,39.7,84.9,0.0,4.5,10.6,
2025-03,LBY005,100.0,85.9,0.0,9.9,4.2,
2025-03,LSO004,62.7,38.2,39.5,22.3,0.0,0.0
2025-03,LTU002,100.0,98.3,0.0,1.7,0.0,0.0
2025-03,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2025-03,MAR002,13.6,99.5,0.0,0.5,,
2025-03,MDA002,100.0,95.7,0.0,4.3,0.0,0.0
2025-03,MDG002,32.6,34.6,47.0,18.3,0.0,0.0
2025-03,MEX003,44.6,98.4,0.0,1.6,,
2025-03,MLI001,100.0,0.0,75.4,15.5,8.7,0.4
2025-03,MMR001,100.0,0.0,65.1,20.5,14.3,0.1
2025-03,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-03,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-03,MMR004,100.0,0.0,72.0,19.5,8.5,0.0
2025-03,MOZ001,100.0,0.0,78.6,18.0,3.5,0.0
2025-03,MOZ004,34.6,0.0,89.3,7.3,3.3,0.0
2025-03,MOZ012,57.4,44.0,32.0,20.0,4.0,0.0
2025-03,MOZ013,76.7,93.8,1.1,5.1,,
2025-03,MRT002,42.6,83.4,0.0,16.6,,
2025-03,MRT003,86.9,69.7,22.3,7.8,0.2,0.0
2025-03,MWI002,100.0,59.2,0.0,38.9,1.9,0.0
2025-03,MYS001,33.2,98.3,0.0,1.7,,
2025-03,NAM002,100.0,32.3,26.1,38.3,3.3,0.0
2025-03,NER002,3.0,2.4,0.0,63.3,34.3,0.0
2025-03,NER003,32.6,0.0,78.9,21.1,0.0,0.0
2025-03,NER004,19.9,82.0,0.0,18.0,0.0,0.0
2025-03,NER006,98.1,63.5,20.6,11.1,4.7,
2025-03,NGA001,87.0,48.0,39.8,11.7,0.5,0.0
2025-03,NGA004,6.8,0.0,51.0,36.9,12.1,
2025-03,NGA007,19.1,46.1,36.9,16.7,0.4,0.0
2025-03,NGA008,5.3,99.2,0.0,0.8,,
2025-03,NIC001,100.0,71.1,28.9,,,
2025-03,PAK001,100.0,59.5,35.1,4.8,0.7,0.0
2025-03,PAK004,1.7,100.0,,,,
2025-03,PAN002,100.0,89.7,1.2,9.2,0.0,0.0
2025-03,PER002,75.3,88.3,2.6,9.1,,
2025-03,PHL003,24.1,99.6,0.0,0.4,,
2025-03,PNG003,38.8,87.5,12.0,0.5,,
2025-04,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-04,AGO002,7.5,17.6,24.8,42.4,15.2,0.0
2025-04,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-04,BEN002,16.6,75.2,18.6,6.1,0.0,0.0
2025-04,BFA002,97.8,74.7,0.0,18.5,6.7,0.0
2025-04,BGD001,53.2,36.7,36.2,25.3,1.8,
2025-04,BGD002,1.0,0.0,1.0,97.1,1.9,
2025-04,BGD012,52.3,37.4,36.8,24.0,1.8,0.0
2025-04,BGR002,100.0,98.8,0.0,1.2,0.0,0.0
2025-04,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-04,BRA001,62.7,101.8,0.7,0.7,,
2025-04,BRA002,62.3,99.2,0.4,0.4,,
2025-04,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-04,CHL002,74.1,97.6,0.2,5.3,,
2025-04,CMR001,82.3,8.7,76.0,15.4,0.0,0.0
2025-04,CMR002,18.0,0.0,72.4,27.6,0.0,0.0
2025-04,CMR003,56.4,0.0,87.9,12.1,0.0,0.0
2025-04,CMR004,8.0,89.1,0.0,10.9,0.0,0.0
2025-04,COD001,100.0,28.0,53.9,17.5,6.4,0.0
2025-04,COL001,100.0,0.0,82.9,13.4,3.0,0.7
2025-04,COL002,92.4,91.6,1.9,6.5,,
2025-04,CRI002,74.9,94.7,0.0,5.3,,
2025-04,CZE002,100.0,96.4,0.0,3.6,0.0,0.0
2025-04,DJI001,100.0,32.9,40.2,22.4,4.5,0.0
2025-04,DJI002,78.2,96.3,0.0,3.6,,
2025-04,DJI003,100.0,35.7,40.2,19.6,4.5,0.0
2025-04,DOM002,100.0,98.7,0.6,0.7,0.0,0.0
2025-04,DZA002,100.0,99.4,0.0,0.6,,
2025-04,DZA003,0.5,22.0,0.0,78.0,,
2025-04,DZA004,100.0,99.1,0.0,0.9,,
2025-04,ECU001,100.0,79.7,1.1,18.4,0.8,
2025-04,ECU002,61.4,91.9,1.8,6.3,,
2025-04,ECU003,69.4,77.9,0.0,20.9,1.2,0.0
2025-04,EGY004,21.6,96.3,0.0,3.7,,
2025-04,ERI001,100.0,68.3,0.0,31.7,,
2025-04,ESP002,25.3,99.4,0.0,0.6,,
2025-04,EST002,100.0,97.0,0.0,3.0,0.0,0.0
2025-04,ETH001,100.0,0.0,84.1,7.3,8.5,0.0
2025-04,ETH003,71.9,98.9,0.0,1.1,,
2025-04,ETH004,22.8,0.0,70.3,11.4,18.3,
2025-04,ETH005,70.4,0.0,79.4,8.5,12.1,
2025-04,GRC002,7.5,69.2,0.0,30.8,,
2025-04,GTM001,100.0,56.2,32.1,9.9,1.9,0.0
2025-04,HND001,100.0,0.0,85.2,11.6,3.4,0.0
2025-04,HTI001,100.0,0.0,50.0,37.4,7.4,5.2
2025-04,HUN002,100.0,99.3,0.0,0.7,0.0,0.0
2025-04,IDN002,2.0,0.0,98.3,1.7,,
2025-04,IRN004,29.3,79.7,0.0,10.0,10.3,0.0
2025-04,IRQ001,98.2,83.1,16.6,0.2,0.1,0.0
2025-04,IRQ002,98.2,86.5,13.3,0.1,0.1,0.0
2025-04,IRQ003,15.8,78.7,20.8,0.5,0.0,0.0
2025-04,ITA002,22.6,99.4,0.0,0.6,,
2025-04,JOR002,80.1,80.9,5.2,13.6,0.3,0.0
2025-04,KEN001,30.9,43.1,36.6,18.7,1.6,0.0
2025-04,KEN002,2.4,39.9,0.0,60.1,,
2025-04,KEN003,28.5,43.4,39.6,15.2,1.8,0.0
2025-04,LBN002,100.0,58.8,16.6,23.1,1.4,0.0
2025-04,LBN006,100.0,0.0,28.1,66.8,5.1,0.0
2025-04,LBY002,100.0,91.9,0.0,8.1,,
2025-04,LBY004,39.7,84.9,0.0,4.6,10.5,
2025-04,LBY005,100.0,85.9,0.0,10.0,4.2,
2025-04,LSO004,63.9,38.2,39.5,22.3,0.0,0.0
2025-04,LTU002,100.0,98.5,0.0,1.5,0.0,0.0
2025-04,LVA002,100.0,97.5,0.0,2.5,0.0,0.0
2025-04,MAR002,13.6,99.5,0.0,0.5,,
2025-04,MDA002,100.0,95.1,0.0,4.9,0.0,0.0
2025-04,MDG002,32.6,34.6,47.0,18.3,0.0,0.0
2025-04,MEX003,14.9,95.1,0.0,4.9,,
2025-04,MLI001,100.0,0.0,75.4,16.5,7.7,0.4
2025-04,MMR001,100.0,0.0,61.6,24.0,14.3,0.1
2025-04,MMR002,6.4,0.0,45.8,1.4,51.8,1.0
2025-04,MMR003,8.9,0.0,61.5,10.6,27.9,0.0
2025-04,MMR004,54.6,0.0,62.5,33.1,4.4,0.0
2025-04,MMR007,30.2,0.0,63.4,16.4,20.3,0.0
2025-04,MOZ001,56.6,67.5,14.8,14.0,3.7,0.0
2025-04,MOZ004,8.2,0.0,55.1,30.8,14.0,0.0
2025-04,MOZ012,14.6,32.1,32.8,27.0,8.0,0.0
2025-04,MOZ013,76.6,93.8,1.1,5.1,,
2025-04,MRT002,42.5,83.4,0.0,16.6,,
2025-04,MRT003,86.8,69.7,22.3,7.8,0.2,0.0
2025-04,MWI002,100.0,59.2,0.0,40.8,,
2025-04,MYS001,33.2,98.3,0.0,1.7,,
2025-04,NAM002,100.0,41.3,33.0,25.3,0.4,0.0
2025-04,NER002,3.0,59.6,0.0,40.4,,
2025-04,NER003,33.8,94.4,0.0,5.6,,
2025-04,NER004,19.9,82.0,0.0,18.0,0.0,0.0
2025-04,NER006,100.2,0.0,90.3,9.7,,
2025-04,NGA001,87.0,48.0,39.8,11.7,0.5,0.0
2025-04,NGA004,6.8,0.0,51.0,36.9,12.1,0.0
2025-04,NGA007,19.1,46.1,36.9,16.7,0.4,0.0
2025-04,NGA008,5.3,99.2,0.0,0.8,,
2025-04,NIC001,100.0,71.1,28.9,,,
2025-04,PAK001,100.0,59.5,35.5,4.7,0.3,0.0
2025-04,PAK004,1.7,100.0,,,,
2025-04,PAN002,100.0,89.7,1.2,9.2,0.0,0.0
2025-04,PER002,75.3,88.3,2.6,9.1,,
2025-04,PHL003,24.1,99.6,0.0,0.4,,
2025-04,PNG003,42.6,87.5,12.0,0.5,,
2025-04,POL002,100.0,97.3,0.0,2.7,0.0,0.0
2025-04,PRK001,100.0,0.0,60.7,18.7,20.6,0.0
2025-05,AFG001,100.0,0.0,50.2,36.0,13.8,0.0
2025-05,AGO002,7.5,17.6,24.8,42.4,15.2,0.0
2025-05,BDI001,100.0,41.9,48.2,9.9,0.0,0.0
2025-05,BDI004,22.7,97.5,0.0,2.5,,
2025-05,BEN002,16.6,75.2,18.6,6.1,,
2025-05,BFA002,97.7,74.7,0.0,18.5,6.7,0.0
2025-05,BGD001,53.2,36.7,36.2,25.3,1.8,
2025-05,BGD002,1.0,0.0,4.7,93.5,1.8,
2025-05,BGD012,52.2,37.4,36.8,24.0,1.8,0.0
2025-05,BGR002,100.0,98.8,0.0,1.2,0.0,0.0
2025-05,BLR002,100.0,99.5,0.0,0.5,0.0,0.0
2025-05,BOL002,26.7,31.3,37.7,31.1,0.0,0.0
2025-05,BRA002,62.3,99.2,0.4,0.4,,
2025-05,CAF001,100.0,0.0,54.0,40.1,6.0,0.0
2025-05,CHL002,74.1,97.6,0.2,5.3,,
2025-05,CIV002,1.5,85.0,0.0,15.0,,
2025-05,CMR001,82.3,8.7,78.2,13.2,,
2025-05,CMR002,18.0,0.0,72.4,27.6,0.0,0.0
2025-05,CMR003,56.3,0.0,91.1,8.9,,
2025-05,CMR004,8.0,89.2,0.0,10.8,,
2025-05,COD001,100.0,28.0,53.9,17.5,6.4,0.0
2025-05,COL001,100.0,0.0,82.9,13.4,3.0,0.7
2025-05,COL002,92.4,91.6,1.9,6.5,,
2025-05,CRI002,74.9,94.7,0.0,5.3,,
2025-05,CZE002,100.0,96.4,0.0,3.6,0.0,0.0
2025-05,DJI001,100.0,36.7,36.8,22.2,4.4,0.0
2025-05,DJI002,77.0,96.4,0.0,3.6,,
2025-05,DJI003,100.0,36.7,39.6,19.3,4.4,0.0
2025-05,DOM002,100.0,98.8,0.4,0.7,,
2025-05,DZA002,100.0,99.4,0.0,0.6,,
2025-05,DZA003,0.5,22.0,0.0,72.6,4.9,
2025-05,DZA004,100.0,99.1,0.0,0.9,0.0,
2025-05,ECU001,83.2,75.2,2.3,21.5,1.0,0.0
2025-05,ECU002,66.9,92.6,1.7,5.7,,
2025-05,ECU003,73.1,79.0,0.0,19.9,1.1,0.0
2025-05,ECU004,42.0,97.4,1.9,0.6,,
2025-05,EGY004,21.6,96.2,0.0,3.8,,
2025-05,ERI001,100.0,68.3,0.0,31.7,,
2025-05,ESP002,25.3,99.4,0.0,0.6,,
